source_row_id,Time,Amount,Class,user_id,device_id,region,transaction_velocity,historical_average_amount,amount_deviation,ml_fraud_probability,ml_signal_available,high_transaction_velocity_triggered,unusual_device_triggered,unusual_region_triggered,high_transaction_amount_triggered,high_amount_deviation_triggered,high_transaction_velocity_explanation,unusual_device_explanation,unusual_region_explanation,high_transaction_amount_explanation,high_amount_deviation_explanation,behavioral_rule_points,ml_risk_points,risk_score,risk_level,triggered_rules,risk_explanation
210540,138027.0,40.0,0,demo_user_251,demo_device_051,North,2,115.97881468028244,0.3448905742852052,0.016016556,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.96099335,0.96,LOW,None,Risk score 0.96: 0 behavioral-rule points and 0.96 ML points. Triggered rules: None.
210594,138050.0,35.99,0,demo_user_079,demo_device_079,North,1,85.37330910353707,0.42156032579635494,3.6360278e-05,True,False,False,True,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region differs from this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,15,0.0021816166,15.0,LOW,Unusual Region,Risk score 15.00: 15 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Region.
210758,138111.0,17.95,0,demo_user_379,demo_device_179,West,2,27.165156901138864,0.6607729182395213,1.7487793e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0010492676,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
210785,138119.0,1.0,0,demo_user_247,demo_device_049,South,1,356.2097059250318,0.0028073350707924303,4.6159772e-07,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,2.7695864e-05,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
210825,138136.0,39.0,0,demo_user_425,demo_device_025,Central,0,192.3689518328158,0.2027354187275198,5.253326e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00031519955,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
210881,138164.0,12.39,0,demo_user_180,demo_device_034,Central,3,51.174226331012825,0.24211406577711872,3.2094886e-05,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.0019256931,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
210923,138184.0,66.79,0,demo_user_500,demo_device_100,Central,1,49.92242259530922,1.3378757786140707,1.6642564e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,9.985538e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
210960,138200.0,29.99,0,demo_user_404,demo_device_004,West,3,196.5479961983313,0.15258359576323482,0.00032061205,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.019236723,0.02,LOW,None,Risk score 0.02: 0 behavioral-rule points and 0.02 ML points. Triggered rules: None.
210964,138203.0,95.0,0,demo_user_112,demo_device_112,South,1,64.30339664573425,1.4773714135721645,4.128515e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00024771088,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
210966,138205.0,29.0,0,demo_user_363,demo_device_163,East,1,5.0125749688612045,5.785449630210407,8.851873e-07,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,5.311124e-05,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
210973,138211.0,25.19,0,demo_user_144,demo_device_144,West,1,24.68598496689704,1.020417051771636,4.2815702e-07,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,2.5689422e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
210978,138213.0,169.25,0,demo_user_175,demo_device_175,Central,2,36.96086826938234,4.579167317349073,3.0272748e-05,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.0018163648,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
211081,138255.0,1.0,0,demo_user_126,demo_device_126,North,0,53.37236769974928,0.01873628701701194,7.1296604e-08,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,4.277796e-06,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211265,138339.0,5.09,0,demo_user_342,demo_device_142,South,0,36.832747660917335,0.13819224258962687,0.0003563508,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.021381047,0.02,LOW,None,Risk score 0.02: 0 behavioral-rule points and 0.02 ML points. Triggered rules: None.
211268,138342.0,132.86,0,demo_user_132,demo_device_132,Central,1,18.02736399932532,7.369907214663904,3.7596557e-05,True,False,False,True,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region differs from this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,35,0.0022557934,35.0,MEDIUM,Unusual Region; High Amount Deviation,Risk score 35.00: 35 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Region; High Amount Deviation.
211347,138373.0,138.65,0,demo_user_320,demo_device_120,Central,1,19.60549406428124,7.071997244517443,3.4368568e-06,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.0002062114,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
211349,138373.0,156.58,0,demo_user_292,demo_device_092,South,1,41.225869107379665,3.7981006438496476,4.012131e-05,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.0024072786,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
211375,138384.0,86.0,0,demo_user_376,demo_device_176,North,1,26.627335084387536,3.229763689360884,1.2178195e-06,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,7.3069175e-05,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
211391,138392.0,11.02,0,demo_user_497,demo_device_097,South,4,206.89988374987465,0.05326247555229318,0.00347371,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.2084226,0.21,LOW,None,Risk score 0.21: 0 behavioral-rule points and 0.21 ML points. Triggered rules: None.
211456,138421.0,15.0,0,demo_user_005,demo_device_005,Central,1,39.49578979392615,0.3797873160218908,1.932105e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.000115926305,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211506,138443.0,11.5,0,demo_user_496,demo_device_127,North,3,87.09377681133347,0.13204158116729542,2.2203856e-05,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.0013322313,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
211533,138456.0,94.56,0,demo_user_055,demo_device_055,Central,5,58.30399556404385,1.621844250727737,8.991187e-08,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,5.3947124e-06,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211534,138456.0,4.49,0,demo_user_264,demo_device_064,West,1,56.53631454111539,0.07941798181299382,3.0130445e-07,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,1.8078266e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211553,138463.0,8.39,0,demo_user_171,demo_device_171,South,3,59.98975777265655,0.13985720748857863,0.00040528044,True,False,False,True,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region differs from this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,15,0.024316827,15.02,LOW,Unusual Region,Risk score 15.02: 15 behavioral-rule points and 0.02 ML points. Triggered rules: Unusual Region.
211758,138556.0,146.09,0,demo_user_320,demo_device_120,Central,1,19.60549406428124,7.451482707908786,1.4545936e-06,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,8.727562e-05,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
211780,138567.0,9.95,0,demo_user_361,demo_device_161,North,2,52.985432671488034,0.18778746342773925,8.5514175e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00051308505,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211802,138579.0,185.0,0,demo_user_430,demo_device_030,Central,4,90.68384952876733,2.04005455173485,3.1563325e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00018937995,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211823,138585.0,56.44,0,demo_user_201,demo_device_001,North,2,45.07036608390924,1.2522640684773554,9.831294e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00058987766,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211852,138596.0,68.8,0,demo_user_467,demo_device_067,South,0,105.30856401456127,0.6533181858835987,8.9907644e-07,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,5.3944586e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211895,138620.0,56.71,0,demo_user_162,demo_device_162,South,2,333.29506824456,0.1701495323608816,4.594778e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00027568667,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
211973,138656.0,0.85,0,demo_user_102,demo_device_164,South,3,36.76737467415429,0.023118321814734014,7.4148293e-06,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.00044488977,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
212014,138677.0,2.36,0,demo_user_190,demo_device_190,Central,0,92.23737963639272,0.02558615616904245,0.00018517188,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.011110313,0.01,LOW,None,Risk score 0.01: 0 behavioral-rule points and 0.01 ML points. Triggered rules: None.
212057,138695.0,67.49,0,demo_user_265,demo_device_065,Central,3,13.229635344323308,5.101425567935946,1.3617317e-06,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,8.17039e-05,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
212090,138707.0,16.34,0,demo_user_335,demo_device_135,Central,0,101.26356895688588,0.16136109134131882,2.9038347e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00017423008,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212097,138712.0,65.41,0,demo_user_417,demo_device_017,South,1,35.898883069531394,1.8220622595223777,1.6615017e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.000996901,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212099,138713.0,6.02,0,demo_user_113,demo_device_113,East,1,92.35369802264324,0.0651841791816936,4.509226e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00027055357,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212155,138740.0,113.39,0,demo_user_152,demo_device_152,South,3,11.525713720615547,9.83800246549454,8.792349e-07,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,5.2754094e-05,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
212221,138769.0,357.6,0,demo_user_470,demo_device_196,Central,2,9.593646072010054,37.27467089319837,6.6363595e-05,True,False,True,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,40,0.0039818157,40.0,MEDIUM,Unusual Device; High Amount Deviation,Risk score 40.00: 40 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device; High Amount Deviation.
212226,138772.0,1.79,0,demo_user_220,demo_device_020,Central,0,23.45507599308672,0.0763161031977724,4.981992e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0002989195,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212290,138798.0,1.49,0,demo_user_121,demo_device_121,North,3,72.03372696793775,0.0206847550823408,1.2280713e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,7.368428e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212387,138835.0,62.7,0,demo_user_493,demo_device_140,East,0,64.036782574911,0.9791247698407206,7.062945e-07,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,4.237767e-05,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
212417,138846.0,9.99,0,demo_user_225,demo_device_025,Central,3,63.87036365640433,0.1564105702253708,3.2825885e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00019695531,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212450,138860.0,2.69,0,demo_user_493,demo_device_093,East,2,64.036782574911,0.04200710735042326,4.981992e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0002989195,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212483,138877.0,2.98,0,demo_user_460,demo_device_060,Central,2,45.58957507467468,0.065365820916708,5.886428e-07,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,3.5318568e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212487,138879.0,14.9,0,demo_user_454,demo_device_054,West,0,88.51258145978665,0.16833765047028282,1.5851775e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,9.511065e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212581,138916.0,0.01,0,demo_user_291,demo_device_091,North,0,13.328287401232643,0.000750283941136741,2.263103e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0013578618,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212596,138920.0,4.85,0,demo_user_400,demo_device_200,Central,2,16.53878949084828,0.29324999890008524,1.9198996e-08,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,1.1519397e-06,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212643,138941.0,0.76,0,demo_user_481,demo_device_081,North,1,58.11344068238351,0.013077869612879179,4.6828777e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00028097266,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212705,138965.0,28.75,0,demo_user_135,demo_device_135,West,1,55.338848682994595,0.5195265294493696,0.00010312325,True,False,False,True,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region differs from this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,15,0.006187395,15.01,LOW,Unusual Region,Risk score 15.01: 15 behavioral-rule points and 0.01 ML points. Triggered rules: Unusual Region.
212722,138970.0,29.9,0,demo_user_019,demo_device_019,West,2,169.54086441765253,0.17635866198218358,3.7641903e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00022585141,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212745,138979.0,187.31,0,demo_user_161,demo_device_161,North,3,84.88387333388397,2.2066617914951996,4.5295943e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0027177567,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212760,138986.0,15.0,0,demo_user_319,demo_device_119,West,5,10.173497605391852,1.474419180287628,1.6441882e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,9.865129e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
212919,139040.0,1.98,0,demo_user_274,demo_device_068,West,0,146.8456852660985,0.013483542239678677,2.5522288e-06,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.00015313373,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
212924,139041.0,148.88,0,demo_user_041,demo_device_041,North,2,81.66262849782146,1.8231105554479148,0.00022881255,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.013728754,0.01,LOW,None,Risk score 0.01: 0 behavioral-rule points and 0.01 ML points. Triggered rules: None.
212945,139050.0,665.49,0,demo_user_281,demo_device_081,North,0,72.78827075456373,9.14281920838564,2.6797115e-06,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.00016078269,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
212962,139057.0,60.22,0,demo_user_088,demo_device_088,East,3,44.026457117200565,1.367813899712426,9.951345e-07,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,5.9708073e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
